# pre-flip -> post-flip sha map, saltworks
# derived by docs/ledger-tools/flipmap.sh from refs/pre-flip/master (2b9dd57) -> HEAD (19c59a1)
# validated 5/5 against the helm citation-law pairs of 08/16 19:20
# columns: pre<TAB>post<TAB>key-strength   -- date-only rows rest on WEAKER evidence
eb20dc9	9a80546	date+subject
eba7bed	ecbeafb	date+subject
ebac113	c94ba5a	date+subject
ebc5fee	64fedc1	date+subject
ec103b3	33eb6b3	date+subject
ec21bb5	152ea43	date+subject
ec2693f	af5c816	date+subject
ec3ac11	514bd4c	date+subject
ec955ce	2cb8644	date+subject
ecb5a8b	6ae8d6a	date+subject
ece7ddf	156df88	date+subject
ecf94bf	653eee4	date+subject
ed3b0a4	9c1fbb0	date+subject
ed9644c	6e2ab91	date+subject
eda3a49	5bf55d0	date+subject
eda6f14	a580602	date+subject
eda9011	9fddb43	date+subject
edc4a5f	358973b	date+subject
ede896e	ef9fd39	date+subject
ee326ea	2dce3bf	date+subject
ee6edcf	dfb9787	date+subject
eeba2c7	47b6012	date+subject
eebad07	5015368	date+subject
eed8b9c	c6103ad	date+subject
eef4e4f	8879219	date+subject
ef1e4a7	cb0774d	date+subject
ef233e9	1bf2a88	date+subject
ef23ec8	22ecbcd	date+subject
ef28fa2	46fb2f0	date+subject
ef458fb	4439adc	date+subject
ef50705	2560aa0	date+subject
efa5fe4	3c63b42	date+subject
efb5729	2d86a9e	date+subject
efc3f25	4850935	date+subject
f092884	d2b00f9	date+subject
f09bb38	3570b2b	date+subject
f0ac8d3	3cb5986	date+subject
f0ccf2b	0be0d1e	date+subject
f0ced92	514ecdf	date+subject
f108d08	7b0c07a	date+subject
f14274b	dc647cd	date+subject
f16d7ce	b69a556	date+subject
f184289	4c31c9e	date+subject
f1b51c7	fe3c667	date+subject
f1ba3b0	fe60a45	date+subject
f209402	e6e622e	date+subject
f22aaf6	924aaee	date+subject
f23a879	04781fd	date+subject
f23cc69	9381edd	date+subject
f2514e2	728ca08	date+subject
f26c314	2e4c56c	date+subject
f276a1a	e0fc664	date+subject
f287785	32da4df	date+subject
f289f54	f0475d3	date+subject
f28cdbf	b4a041d	date+subject
f2c56ad	e327d40	date+subject
f327798	5fdc49e	date+subject
f3751d2	f2ac930	date+subject
f388730	1591bc6	date+subject
f39e0f9	4ba8838	date+subject
f3fd63c	1b610dc	date+subject
f405524	7db49d2	date+subject
f4825d7	1553ca9	date+subject
f49b5a4	7498e09	date+subject
f4a7078	200eef3	date+subject
f4ebd20	cb3a0f7	date+subject
f4f9b48	a4b699d	date+subject
f521de7	dff4a7d	date+subject
f5b6e83	3e91858	date+subject
f5e43a8	8db6ece	date+subject
f61f023	76fd505	date+subject
f62753a	9d84165	date+subject
f63975e	ad90740	date+subject
f63dea3	d4d1157	date+subject
f653687	ba478e4	date+subject
f6be5e7	52a4fcb	date+subject
f6eadf3	e69127b	date+subject
f70f3c2	351798e	date+subject
f713c1f	caacf58	date+subject
f76ee81	acf328c	date+subject
f7cf7c7	96ba9d1	date+subject
f7e146a	b9a1c5a	date+subject
f82aa15	aefce97	date+subject
f86fbb0	61c7646	date+subject
f87e78e	08aad62	date+subject
f8a0834	0a3e6ee	date+subject
f941129	0608b22	date+subject
f980049	5e43c41	date+subject
f984748	7b0461c	date+subject
f9af8f6	f22b0af	date+subject
f9e20fc	0525a13	date+subject
f9f2233	47eabea	date+subject
fa4103c	e63a1d3	date+subject
fa64c77	cdc1d21	date+subject
fa81c04	3320b23	date+subject
fa8662d	49f6ad7	date+subject
fae1f57	eba5393	date+subject
faecbcd	f2ae8fa	date+subject
faf361b	62fbfa9	date+subject
fb3374f	aab62b5	date+subject
fb3842a	65875c5	date+subject
fb3fa0a	e926cee	date+subject
fb63f09	5fd7f7c	date+subject
fb73853	63b8a2b	date+subject
fb86854	620b2c8	date+subject
fbf5cf3	4329185	date+subject
fc1ac39	36182f8	date+subject
fc1ecf7	2e01d19	date+subject
fc3fd40	c28a772	date+subject
fc5506d	1e5fab7	date+subject
fca3f9a	612e84f	date+subject
fcbf3b4	f9b26b0	date+subject
fcd6a10	5449fc0	date+subject
fcea207	ae1efa1	date+subject
fceb186	b171cc8	date+subject
fd72568	d96a253	date+subject
fdaeda8	cf92686	date+subject
fdb4474	a3a19bb	date+subject
fdbf68b	7794764	date+subject
fe3401c	c92b7b1	date+subject
fe3babf	4b5992e	date+subject
fe51338	4095eac	date+subject
fe6c88a	f15954d	date+subject
fe79e8f	151781d	date+subject
fe87add	b0ce7ea	date+subject
fea3d91	42a79f7	date+subject
fed3f69	a9c2017	date+subject
ff003df	d5d903d	date+subject
ff28cfe	459b9eb	date+subject
ff43d08	9cab484	date+subject
ff5bdc5	44c43c8	date+subject
ff762f2	f5a9d43	date+subject
ff8e17d	841f14d	date+subject
ff8fce3	ba5b529	date+subject
ffccb00	97515ec	date+subject
