instance	cell_type	group	function_color	provenance_color
_2769_	mux4_2		core_mux	agent_written
_2770_	mux2_1		core_mux	agent_written
_2771_	a21o_2		core_combinational	agent_written
_2772_	mux2_1		core_mux	agent_written
_2773_	a22o_2		core_combinational	agent_written
_2774_	o22a_2		core_combinational	agent_written
_2775_	mux2_1		core_mux	agent_written
_2776_	xnor2_2		core_combinational	agent_written
_2777_	or4b_2		core_combinational	agent_written
_2778_	or4bb_2		core_combinational	agent_written
_2779_	a21o_2		core_combinational	agent_written
_2780_	nand2_2		core_combinational	agent_written
_2781_	mux4_2		core_mux	agent_written
_2782_	nand2_2		core_combinational	agent_written
_2783_	mux4_2		core_mux	agent_written
_2784_	mux4_2		core_mux	agent_written
_2785_	a22o_2		core_combinational	agent_written
_2786_	and4b_2		core_combinational	agent_written
_2787_	inv_2		core_combinational	agent_written
_2788_	or2_2		core_combinational	agent_written
_2789_	o211a_2		core_combinational	agent_written
_2790_	mux4_2		core_mux	agent_written
_2791_	a221o_2		core_combinational	agent_written
_2792_	mux4_2		core_mux	agent_written
_2793_	mux2_1		core_mux	agent_written
_2794_	mux2_1		core_mux	agent_written
_2795_	a22o_2		core_combinational	agent_written
_2796_	a211o_2		core_combinational	agent_written
_2797_	o21ai_2		core_combinational	agent_written
_2798_	mux2_1		core_mux	agent_written
_2799_	inv_2		core_combinational	agent_written
_2800_	or2_2		core_combinational	agent_written
_2801_	nand2_2		core_combinational	agent_written
_2802_	and2_2		core_combinational	agent_written
_2803_	or3b_2		core_combinational	agent_written
_2804_	o22a_2		core_combinational	agent_written
_2805_	a21o_2		core_combinational	agent_written
_2806_	o21a_2		core_combinational	agent_written
_2807_	mux4_2		core_mux	agent_written
_2808_	mux4_2		core_mux	agent_written
_2809_	a22o_2		core_combinational	agent_written
_2810_	mux4_2		core_mux	agent_written
_2811_	a22o_2		core_combinational	agent_written
_2812_	a221o_2		core_combinational	agent_written
_2813_	a21oi_2		core_combinational	agent_written
_2814_	mux4_2		core_mux	agent_written
_2815_	mux2_1		core_mux	agent_written
_2816_	mux2_1		core_mux	agent_written
_2817_	a22o_2		core_combinational	agent_written
_2818_	a21o_2		core_combinational	agent_written
_2819_	or2_2		core_combinational	agent_written
_2820_	o211a_2		core_combinational	agent_written
_2821_	a221o_2		core_combinational	agent_written
_2822_	or2_2		core_combinational	agent_written
_2823_	or2_2		core_combinational	agent_written
_2824_	a32o_2		core_combinational	agent_written
_2825_	o22a_2		core_combinational	agent_written
_2826_	mux2_1		core_mux	agent_written
_2827_	o21a_2		core_combinational	agent_written
_2828_	a22o_2		core_combinational	agent_written
_2829_	a22o_2		core_combinational	agent_written
_2830_	mux4_2		core_mux	agent_written
_2831_	mux4_2		core_mux	agent_written
_2832_	mux4_2		core_mux	agent_written
_2833_	a22o_2		core_combinational	agent_written
_2834_	a21o_2		core_combinational	agent_written
_2835_	or2_2		core_combinational	agent_written
_2836_	inv_2		core_combinational	agent_written
_2837_	mux4_2		core_mux	agent_written
_2838_	mux4_2		core_mux	agent_written
_2839_	mux2_1		core_mux	agent_written
_2840_	or2_2		core_combinational	agent_written
_2841_	nand2b_2		core_combinational	agent_written
_2842_	a32o_2		core_combinational	agent_written
_2843_	or2_2		core_combinational	agent_written
_2844_	o211a_2		core_combinational	agent_written
_2845_	or2_2		core_combinational	agent_written
_2846_	o211a_2		core_combinational	agent_written
_2847_	a2111o_2		core_combinational	agent_written
_2848_	o21ai_2		core_combinational	agent_written
_2849_	a21oi_2		core_combinational	agent_written
_2850_	nand2_2		core_combinational	agent_written
_2851_	xnor2_2		core_combinational	agent_written
_2852_	mux4_2		core_mux	agent_written
_2853_	a21o_2		core_combinational	agent_written
_2854_	mux4_2		core_mux	agent_written
_2855_	mux4_2		core_mux	agent_written
_2856_	o221a_2		core_combinational	agent_written
_2857_	a22o_2		core_combinational	agent_written
_2858_	a221oi_2		core_combinational	agent_written
_2859_	a221o_2		core_combinational	agent_written
_2860_	mux4_2		core_mux	agent_written
_2861_	mux2_1		core_mux	agent_written
_2862_	mux2_1		core_mux	agent_written
_2863_	a22o_2		core_combinational	agent_written
_2864_	a211o_2		core_combinational	agent_written
_2865_	mux2_1		core_mux	agent_written
_2866_	mux4_2		core_mux	agent_written
_2867_	a221o_2		core_combinational	agent_written
_2868_	a22o_2		core_combinational	agent_written
_2869_	and2_2		core_combinational	agent_written
_2870_	o21ai_2		core_combinational	agent_written
_2871_	and2_2		core_combinational	agent_written
_2872_	nor2_2		core_combinational	agent_written
_2873_	nor2_2		core_combinational	agent_written
_2874_	a22o_2		core_combinational	agent_written
_2875_	a22o_2		core_combinational	agent_written
_2876_	mux4_2		core_mux	agent_written
_2877_	mux4_2		core_mux	agent_written
_2878_	mux4_2		core_mux	agent_written
_2879_	a22o_2		core_combinational	agent_written
_2880_	a21o_2		core_combinational	agent_written
_2881_	nor2_2		core_combinational	agent_written
_2882_	mux2_1		core_mux	agent_written
_2883_	a22o_2		core_combinational	agent_written
_2884_	or2_2		core_combinational	agent_written
_2885_	o211a_2		core_combinational	agent_written
_2886_	mux2_1		core_mux	agent_written
_2887_	a22o_2		core_combinational	agent_written
_2888_	mux4_2		core_mux	agent_written
_2889_	mux2_1		core_mux	agent_written
_2890_	mux2_1		core_mux	agent_written
_2891_	a22o_2		core_combinational	agent_written
_2892_	a211o_2		core_combinational	agent_written
_2893_	o31a_2		core_combinational	agent_written
_2894_	o21a_2		core_combinational	agent_written
_2895_	and2b_2		core_combinational	agent_written
_2896_	and2b_2		core_combinational	agent_written
_2897_	nor2_2		core_combinational	agent_written
_2898_	or3_2		core_combinational	agent_written
_2899_	mux4_2		core_mux	agent_written
_2900_	or2_2		core_combinational	agent_written
_2901_	mux4_2		core_mux	agent_written
_2902_	a21o_2		core_combinational	agent_written
_2903_	mux4_2		core_mux	agent_written
_2904_	o211a_2		core_combinational	agent_written
_2905_	a21o_2		core_combinational	agent_written
_2906_	a221o_2		core_combinational	agent_written
_2907_	a21oi_2		core_combinational	agent_written
_2908_	inv_2		core_combinational	agent_written
_2909_	mux4_2		core_mux	agent_written
_2910_	mux2_1		core_mux	agent_written
_2911_	mux2_1		core_mux	agent_written
_2912_	a22o_2		core_combinational	agent_written
_2913_	a211o_2		core_combinational	agent_written
_2914_	mux4_2		core_mux	agent_written
_2915_	mux2_1		core_mux	agent_written
_2916_	a22o_2		core_combinational	agent_written
_2917_	mux2_1		core_mux	agent_written
_2918_	o21a_2		core_combinational	agent_written
_2919_	o21a_2		core_combinational	agent_written
_2920_	xnor2_2		core_combinational	agent_written
_2921_	xnor2_2		core_combinational	agent_written
_2922_	a21oi_2		core_combinational	agent_written
_2923_	o2bb2a_2		core_combinational	agent_written
_2924_	o31a_2		core_combinational	agent_written
_2925_	or4bb_2		core_combinational	agent_written
_2926_	o22a_2		core_combinational	agent_written
_2927_	a211o_2		core_combinational	agent_written
_2928_	or3_2		core_combinational	agent_written
_2929_	and4b_2		core_combinational	agent_written
_2930_	xnor2_2		core_combinational	agent_written
_2931_	nand2b_2		core_combinational	agent_written
_2932_	and4b_2		core_combinational	agent_written
_2933_	xnor2_2		core_combinational	agent_written
_2934_	inv_2		core_combinational	agent_written
_2935_	and2_2		core_combinational	agent_written
_2936_	nor2_2		core_combinational	agent_written
_2937_	or2_2		core_combinational	agent_written
_2938_	xor2_2		core_combinational	agent_written
_2939_	and4b_2		core_combinational	agent_written
_2940_	nand2_2		core_combinational	agent_written
_2941_	o22a_2		core_combinational	agent_written
_2942_	mux4_2		core_mux	agent_written
_2943_	a21o_2		core_combinational	agent_written
_2944_	mux4_2		core_mux	agent_written
_2945_	mux4_2		core_mux	agent_written
_2946_	o221a_2		core_combinational	agent_written
_2947_	a22o_2		core_combinational	agent_written
_2948_	a221o_2		core_combinational	agent_written
_2949_	mux2_1		core_mux	agent_written
_2950_	a22o_2		core_combinational	agent_written
_2951_	or2_2		core_combinational	agent_written
_2952_	o211a_2		core_combinational	agent_written
_2953_	or2_2		core_combinational	agent_written
_2954_	o211a_2		core_combinational	agent_written
_2955_	a211o_2		core_combinational	agent_written
_2956_	mux4_2		core_mux	agent_written
_2957_	mux2_1		core_mux	agent_written
_2958_	a21o_2		core_combinational	agent_written
_2959_	mux2_1		core_mux	agent_written
_2960_	a22o_2		core_combinational	agent_written
_2961_	o22ai_2		core_combinational	agent_written
_2962_	a21oi_2		core_combinational	agent_written
_2963_	inv_2		core_combinational	agent_written
_2964_	and2_2		core_combinational	agent_written
_2965_	nor2_2		core_combinational	agent_written
_2966_	or2_2		core_combinational	agent_written
_2967_	a22o_2		core_combinational	agent_written
_2968_	a22o_2		core_combinational	agent_written
_2969_	mux4_2		core_mux	agent_written
_2970_	mux4_2		core_mux	agent_written
_2971_	mux4_2		core_mux	agent_written
_2972_	a22o_2		core_combinational	agent_written
_2973_	a21o_2		core_combinational	agent_written
_2974_	or2_2		core_combinational	agent_written
_2975_	mux2_1		core_mux	agent_written
_2976_	a22o_2		core_combinational	agent_written
_2977_	or2_2		core_combinational	agent_written
_2978_	o211a_2		core_combinational	agent_written
_2979_	or2_2		core_combinational	agent_written
_2980_	o211a_2		core_combinational	agent_written
_2981_	a211o_2		core_combinational	agent_written
_2982_	mux4_2		core_mux	agent_written
_2983_	mux2_1		core_mux	agent_written
_2984_	a21o_2		core_combinational	agent_written
_2985_	mux2_1		core_mux	agent_written
_2986_	a22o_2		core_combinational	agent_written
_2987_	o22ai_2		core_combinational	agent_written
_2988_	a21oi_2		core_combinational	agent_written
_2989_	inv_2		core_combinational	agent_written
_2990_	nand2_2		core_combinational	agent_written
_2991_	or2_2		core_combinational	agent_written
_2992_	and2_2		core_combinational	agent_written
_2993_	mux4_2		core_mux	agent_written
_2994_	a21o_2		core_combinational	agent_written
_2995_	mux4_2		core_mux	agent_written
_2996_	mux4_2		core_mux	agent_written
_2997_	o22a_2		core_combinational	agent_written
_2998_	mux2_1		core_mux	agent_written
_2999_	mux2_1		core_mux	agent_written
_3000_	a22o_2		core_combinational	agent_written
_3001_	a21oi_2		core_combinational	agent_written
_3002_	or2_2		core_combinational	agent_written
_3003_	mux2_1		core_mux	agent_written
_3004_	a22o_2		core_combinational	agent_written
_3005_	or2_2		core_combinational	agent_written
_3006_	o211a_2		core_combinational	agent_written
_3007_	mux2_1		core_mux	agent_written
_3008_	a22o_2		core_combinational	agent_written
_3009_	mux4_2		core_mux	agent_written
_3010_	mux2_1		core_mux	agent_written
_3011_	mux2_1		core_mux	agent_written
_3012_	a22o_2		core_combinational	agent_written
_3013_	a211o_2		core_combinational	agent_written
_3014_	o31a_2		core_combinational	agent_written
_3015_	or2_2		core_combinational	agent_written
_3016_	and3_2		core_combinational	agent_written
_3017_	a21oi_2		core_combinational	agent_written
_3018_	or2_2		core_combinational	agent_written
_3019_	mux4_2		core_mux	agent_written
_3020_	mux4_2		core_mux	agent_written
_3021_	a22o_2		core_combinational	agent_written
_3022_	mux2_1		core_mux	agent_written
_3023_	mux2_1		core_mux	agent_written
_3024_	a22o_2		core_combinational	agent_written
_3025_	mux4_2		core_mux	agent_written
_3026_	a211o_2		core_combinational	agent_written
_3027_	nand2b_2		core_combinational	agent_written
_3028_	mux2_1		core_mux	agent_written
_3029_	a22o_2		core_combinational	agent_written
_3030_	or2_2		core_combinational	agent_written
_3031_	o211a_2		core_combinational	agent_written
_3032_	or2_2		core_combinational	agent_written
_3033_	o211a_2		core_combinational	agent_written
_3034_	a211o_2		core_combinational	agent_written
_3035_	mux4_2		core_mux	agent_written
_3036_	mux2_1		core_mux	agent_written
_3037_	a21o_2		core_combinational	agent_written
_3038_	mux2_1		core_mux	agent_written
_3039_	a22o_2		core_combinational	agent_written
_3040_	o22a_2		core_combinational	agent_written
_3041_	nor2_2		core_combinational	agent_written
_3042_	nor2_2		core_combinational	agent_written
_3043_	and2_2		core_combinational	agent_written
_3044_	nor2_2		core_combinational	agent_written
_3045_	or2_2		core_combinational	agent_written
_3046_	mux4_2		core_mux	agent_written
_3047_	a21o_2		core_combinational	agent_written
_3048_	mux4_2		core_mux	agent_written
_3049_	mux4_2		core_mux	agent_written
_3050_	o22a_2		core_combinational	agent_written
_3051_	mux2_1		core_mux	agent_written
_3052_	mux2_1		core_mux	agent_written
_3053_	a22o_2		core_combinational	agent_written
_3054_	a21oi_2		core_combinational	agent_written
_3055_	or2_2		core_combinational	agent_written
_3056_	inv_2		core_combinational	agent_written
_3057_	mux4_2		core_mux	agent_written
_3058_	mux2_1		core_mux	agent_written
_3059_	mux2_1		core_mux	agent_written
_3060_	or2_2		core_combinational	agent_written
_3061_	o211a_2		core_combinational	agent_written
_3062_	mux4_2		core_mux	agent_written
_3063_	a221o_2		core_combinational	agent_written
_3064_	a22o_2		core_combinational	agent_written
_3065_	a211o_2		core_combinational	agent_written
_3066_	o21ai_2		core_combinational	agent_written
_3067_	a21oi_2		core_combinational	agent_written
_3068_	nand2_2		core_combinational	agent_written
_3069_	or2_2		core_combinational	agent_written
_3070_	nand2_2		core_combinational	agent_written
_3071_	inv_2		core_combinational	agent_written
_3072_	mux4_2		core_mux	agent_written
_3073_	a21o_2		core_combinational	agent_written
_3074_	mux4_2		core_mux	agent_written
_3075_	mux4_2		core_mux	agent_written
_3076_	o22a_2		core_combinational	agent_written
_3077_	nand2_2		core_combinational	agent_written
_3078_	a22o_2		core_combinational	agent_written
_3079_	a32o_2		core_combinational	agent_written
_3080_	a21oi_2		core_combinational	agent_written
_3081_	a21o_2		core_combinational	agent_written
_3082_	mux4_2		core_mux	agent_written
_3083_	mux2_1		core_mux	agent_written
_3084_	mux2_1		core_mux	agent_written
_3085_	a22o_2		core_combinational	agent_written
_3086_	a21o_2		core_combinational	agent_written
_3087_	mux2_1		core_mux	agent_written
_3088_	a22o_2		core_combinational	agent_written
_3089_	mux4_2		core_mux	agent_written
_3090_	a22o_2		core_combinational	agent_written
_3091_	a21oi_2		core_combinational	agent_written
_3092_	inv_2		core_combinational	agent_written
_3093_	a21oi_2		core_combinational	agent_written
